src_type,category,subcategory,year,em_type,tons_per_day,population,TpDpCap
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2002,tog,0.0,2896140.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2002,tog,0.06958503,2896140.0,2.402681845490895e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2002,tog,0.42517449,2896140.0,1.4680729868031243e-07
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2002,tog,2.6591258,2896140.0,9.181620363656453e-07
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2002,tog,0.0,2896140.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2002,tog,35.85252384,2896140.0,1.2379416685657463e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2002,tog,7.65564053,2896140.0,2.6433944940507022e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2002,tog,11.34737113,2896140.0,3.9181017250547285e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2002,tog,5.97754928,2896140.0,2.063971106369167e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2002,tog,2.2722079,2896140.0,7.845642475847162e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2002,tog,0.22485984,2896140.0,7.764121900184383e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2002,tog,0.73696658,2896140.0,2.5446510873093153e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2002,tog,0.15944884,2896140.0,5.505563957543489e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2002,tog,0.16878291,2896140.0,5.827857424019557e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2002,tog,0.04500575,2896140.0,1.5539908291726226e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2002,tog,1.41036899,2896140.0,4.869823247494941e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2002,tog,3.64650027,2896140.0,1.2590897781184613e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2002,tog,2.72836895,2896140.0,9.420708080410478e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2002,tog,0.43005265,2896140.0,1.484916647675872e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2002,tog,0.00066951,2896140.0,2.3117321676438293e-10
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2002,tog,0.07793329,2896140.0,2.6909365569344025e-08
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2002,tog,0.06746364,2896140.0,2.3294329694006508e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2002,tog,0.07285941,2896140.0,2.5157419876110962e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2002,tog,0.03611319,2896140.0,1.246942136775156e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2002,tog,0.06357407,2896140.0,2.1951311055404778e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2002,tog,0.37296427,2896140.0,1.2877977929243753e-07
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2002,tog,3.64300382,2896140.0,1.2578824987742306e-06
MOBILE,OTHER MOBILE SOURCES,TRAINS,2002,tog,0.15787636,2896140.0,5.451268239795037e-08
MOBILE,OTHER MOBILE SOURCES,OCEAN GOING VESSELS,2002,tog,0.78264151,2896140.0,2.702360762946543e-07
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2002,tog,0.22055282,2896140.0,7.615406023189487e-08
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2002,tog,15.63620753,2896140.0,5.398981931122114e-06
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2002,tog,0.29949567,2896140.0,1.034120139219789e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2002,tog,26.33822147,2896140.0,9.094250094953974e-06
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2002,tog,0.2922942,2896140.0,1.0092543868735628e-07
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2002,tog,0.80473803,2896140.0,2.7786572127038057e-07
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2002,tog,3.147109,2896140.0,1.0866563771088414e-06
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2002,tog,82.43439626,2896140.0,2.846353983578142e-05
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2002,tog,0.0,2896140.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2002,tog,23.67300224,2896140.0,8.173984075355473e-06
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2003,co,4.90595981,2907988.0,1.687063292558291e-06
STATIONARY,FUEL COMBUSTION,COGENERATION,2003,co,0.83346522,2907988.0,2.866123312750947e-07
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2003,co,1.0107933,2907988.0,3.4759197768353926e-07
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2003,co,7.61339528,2907988.0,2.6180972136061083e-06
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2003,co,2.33792819,2907988.0,8.039676195362567e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2003,co,0.33187492,2907988.0,1.14125271493555e-07
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2003,co,0.06474984,2907988.0,2.2266199172761376e-08
STATIONARY,WASTE DISPOSAL,LANDFILLS,2003,co,0.04559486,2907988.0,1.5679177493167097e-08
STATIONARY,WASTE DISPOSAL,INCINERATORS,2003,co,0.00083966,2907988.0,2.887425945361535e-10
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2003,co,0.0,2907988.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2003,co,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2003,co,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2003,co,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2003,co,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2003,co,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2003,co,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2003,co,0.0,2907988.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2003,co,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2003,co,0.00092422,2907988.0,3.17821118931715e-10
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2003,co,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2003,co,0.52060733,2907988.0,1.790266431635894e-07
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2003,co,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,GLASS AND RELATED PRODUCTS,2003,co,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2003,co,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2003,co,0.0393177,2907988.0,1.3520585366927236e-08
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2003,co,0.0,2907988.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2003,co,0.0,2907988.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2003,co,0.0,2907988.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2003,co,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2003,co,19.08564873,2907988.0,6.563180016561278e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2003,co,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2003,co,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2003,co,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2003,co,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2003,co,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2003,co,0.6257378,2907988.0,2.1517894846883826e-07
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2003,co,4.12805677,2907988.0,1.4195577045022192e-06
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2003,co,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2003,co,0.0,2907988.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2003,co,263.35739411,2907988.0,9.056343908915717e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2003,co,64.35814787,2907988.0,2.2131503936742516e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2003,co,108.2516327,2907988.0,3.722561190073687e-05
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2003,co,71.21010499,2907988.0,2.4487757511379003e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2003,co,18.8098636,2907988.0,6.4683429230106865e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2003,co,1.80955143,2907988.0,6.222692218812457e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2003,co,6.47182581,2907988.0,2.2255338777188905e-06
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2003,co,2.5031921,2907988.0,8.607986346573645e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2003,co,0.78924432,2907988.0,2.7140563166010315e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2003,co,0.18874728,2907988.0,6.490648517119052e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2003,co,2.36455038,2907988.0,8.13122468180749e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2003,co,7.76636503,2907988.0,2.6707005083927445e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2003,co,18.02880293,2907988.0,6.199751487970377e-06
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2003,co,1.51228624,2907988.0,5.200455572719006e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2003,co,0.00041575,2907988.0,1.429682653435984e-10
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2003,co,1.22516852,2907988.0,4.2131140843772395e-07
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2003,co,0.16068601,2907988.0,5.525676515859075e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2003,co,1.06401483,2907988.0,3.658938173059862e-07
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2003,co,0.089841,2907988.0,3.0894556648789476e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2003,co,0.13661699,2907988.0,4.6979901567681845e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2003,co,7.7654376,2907988.0,2.6703815834178135e-06
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2003,co,19.89545523,2907988.0,6.841656578362771e-06
MOBILE,OTHER MOBILE SOURCES,TRAINS,2003,co,0.33934381,2907988.0,1.166936761774808e-07
MOBILE,OTHER MOBILE SOURCES,OCEAN GOING VESSELS,2003,co,3.74165158,2907988.0,1.2866805433860113e-06
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2003,co,0.53115499,2907988.0,1.826537764254873e-07
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2003,co,32.02894716,2907988.0,1.101412631688989e-05
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2003,co,0.51579485,2907988.0,1.7737172574302232e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2003,co,170.55260951,2907988.0,5.864969508471149e-05
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2003,co,1.11015299,2907988.0,3.8175982500615544e-07
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2003,co,3.59875354,2907988.0,1.2375407119974361e-06
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2003,co,0.0,2907988.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2003,co,0.0,2907988.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2003,co,0.0,2907988.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2003,co,1307.31774902,2907988.0,0.0004495609160079065
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2003,nh3,0.00066186,2907988.0,2.2760066410177759e-10
STATIONARY,FUEL COMBUSTION,COGENERATION,2003,nh3,0.0,2907988.0,0.0
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2003,nh3,0.00805832,2907988.0,2.771098092564344e-09
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2003,nh3,0.0,2907988.0,0.0
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2003,nh3,0.00081288,2907988.0,2.7953347812989597e-10
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2003,nh3,0.0,2907988.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2003,nh3,0.02396131,2907988.0,8.239824235863421e-09
STATIONARY,WASTE DISPOSAL,LANDFILLS,2003,nh3,0.47938329,2907988.0,1.648505048851646e-07
STATIONARY,WASTE DISPOSAL,INCINERATORS,2003,nh3,0.0,2907988.0,0.0
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2003,nh3,0.0,2907988.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2003,nh3,0.56777328,2907988.0,1.9524608767298904e-07
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2003,nh3,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2003,nh3,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2003,nh3,2.084e-05,2907988.0,7.166466986796369e-12
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2003,nh3,0.00099362,2907988.0,3.416864168627931e-10
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2003,nh3,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2003,nh3,0.0,2907988.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2003,nh3,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2003,nh3,1.424e-05,2907988.0,4.896856520728421e-12
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2003,nh3,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2003,nh3,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2003,nh3,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,GLASS AND RELATED PRODUCTS,2003,nh3,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2003,nh3,0.0,2907988.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2003,nh3,0.0,2907988.0,0.0
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2003,nh3,1.79038179,2907988.0,6.156771589153738e-07
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2003,nh3,0.12680845,2907988.0,4.360693716755364e-08
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2003,nh3,2.41844609,2907988.0,8.31656145073501e-07
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2003,nh3,0.01708219,2907988.0,5.874229879903218e-09
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2003,nh3,0.0,2907988.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2003,nh3,4.88818884,2907988.0,1.6809522047546275e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2003,nh3,2.65451994,2907988.0,9.128373088197063e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2003,nh3,0.42885152,2907988.0,1.4747362093653755e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2003,nh3,0.93999237,2907988.0,3.2324492742060835e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2003,nh3,0.5329968,2907988.0,1.8328713873647349e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2003,nh3,0.08552324,2907988.0,2.9409763726672875e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2003,nh3,0.00910356,2907988.0,3.130535614314777e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2003,nh3,0.00972705,2907988.0,3.3449415884797323e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2003,nh3,0.00128365,2907988.0,4.414220416315335e-10
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2003,nh3,0.02408809,2907988.0,8.283421389634346e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2003,nh3,0.00549794,2907988.0,1.8906336614869112e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2003,nh3,0.02689054,2907988.0,9.247128942760425e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2003,nh3,0.04374178,2907988.0,1.5041939650369946e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2003,nh3,0.00286114,2907988.0,9.838898922554013e-10
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2003,nh3,0.05149219,2907988.0,1.770715353708475e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2003,nh3,5.088e-05,2907988.0,1.7496633411142e-11
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2003,nh3,0.00064479,2907988.0,2.2173062612362913e-10
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2003,nh3,0.00146663,2907988.0,5.043452724013991e-10
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2003,nh3,0.00252431,2907988.0,8.680606659999973e-10
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2003,nh3,0.00051604,2907988.0,1.7745602801662181e-10
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2003,nh3,0.00090419,2907988.0,3.1093319504757244e-10
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2003,nh3,0.01006506,2907988.0,3.4611765935760397e-09
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2003,nh3,0.0,2907988.0,0.0
MOBILE,OTHER MOBILE SOURCES,TRAINS,2003,nh3,0.00117016,2907988.0,4.0239505802637424e-10
MOBILE,OTHER MOBILE SOURCES,OCEAN GOING VESSELS,2003,nh3,0.00377947,2907988.0,1.2996855557863376e-09
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2003,nh3,0.0,2907988.0,0.0
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2003,nh3,0.0035787,2907988.0,1.2306446931692979e-09
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2003,nh3,0.00010612,2907988.0,3.6492585251383427e-11
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2003,nh3,0.01806092,2907988.0,6.210795918002413e-09
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2003,nh3,0.00146896,2907988.0,5.051465136719959e-10
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2003,nh3,0.00039845,2907988.0,1.370191348795112e-10
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2003,nh3,0.0,2907988.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2003,nh3,0.46380001,2907988.0,1.5949172073612407e-07
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2003,nh3,1.08720541,2907988.0,3.738686026214688e-07
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2003,nh3,13.07317829,2907988.0,4.495609435114588e-06
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2003,nox,1.4834419,2907988.0,5.101265548551095e-07
STATIONARY,FUEL COMBUSTION,COGENERATION,2003,nox,0.27202389,2907988.0,9.35436769340176e-08
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2003,nox,1.28276004,2907988.0,4.41116001854203e-07
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2003,nox,0.68442917,2907988.0,2.3536175871427256e-07
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2003,nox,1.84343982,2907988.0,6.339227740967294e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2003,nox,0.84699324,2907988.0,2.9126435184739414e-07
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2003,nox,0.06206042,2907988.0,2.1341360418268576e-08
STATIONARY,WASTE DISPOSAL,LANDFILLS,2003,nox,0.17769302,2907988.0,6.110514211200322e-08
STATIONARY,WASTE DISPOSAL,INCINERATORS,2003,nox,0.00399856,2907988.0,1.375026306848584e-09
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2003,nox,0.0,2907988.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2003,nox,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2003,nox,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2003,nox,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2003,nox,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2003,nox,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2003,nox,0.0,2907988.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2003,nox,0.0,2907988.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2003,nox,0.01975924,2907988.0,6.794814834174006e-09
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2003,nox,2.012e-05,2907988.0,6.918873117770775e-12
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2003,nox,0.0,2907988.0,0.0
